#{"t_start": 1764136535.040021, "env_id": "CityDrone-v0"}
r,l,t
-50.8,2,65.38392
-53.654347,6,65.386575
-62.596152,19,65.395643
-50.1,1,65.397398
-58.35097,12,65.402495
-50.1,1,65.403172
-54.278569,10,65.407886
-52.271068,4,65.411224
-60.18034,17,65.419817
-51.5,3,65.421547
-52.707876,9,65.425496
-54.5,3,65.428093
-56.499732,11,65.433162
-148.73992,34,65.448237
-52.5,3,65.449878
-50.8,2,65.452155
-48.724086,2,65.453391
-50.8,2,65.454446
-50.8,2,65.455609
-58.863758,17,65.464165
-54.682781,10,65.468586
-51.8,2,65.469664
-52.180104,4,65.471576
-54.7,14,65.479763
-67.55542,23,65.48991
-59.44845,10,65.494271
-282.584227,103,65.540626
-52.543769,3,65.543632
-50.1,1,65.544549
-53.269007,7,65.547924
-60.0,23,65.557792
-51.295199,4,65.561116
-52.977616,5,65.563725
-54.99902,5,65.566209
-50.1,1,65.566918
-52.5,3,65.569477
-51.545361,3,65.571006
-60.441428,19,65.579575
-48.497741,4,65.581728
-54.539841,9,65.586941
-50.8,5,65.589303
-53.202208,6,65.591944
-50.1,1,65.592632
-56.377477,16,65.600732
-51.5,3,66.228908
-51.1,1,66.229775
-50.1,1,66.230629
-50.1,1,66.232507
-53.101466,7,66.235674
-51.207641,5,66.238199
-50.8,2,66.239266
-62.1,14,66.246299
-51.5,3,66.247804
-96.878022,82,66.284975
-50.1,1,66.285738
-52.2,4,66.290761
-50.1,1,66.29154
-64.913755,15,66.297787
-55.036106,8,66.301408
-53.878569,8,66.306085
-50.8,2,66.307319
-52.1,4,66.30921
-53.24264,4,66.311334
-52.245175,4,66.314437
-54.3,7,66.317635
-48.757171,2,66.318713
-51.951837,4,66.320622
-51.5,3,66.323188
-50.1,1,66.324111
-53.997411,14,66.330019
-50.877616,2,66.331099
-263.571068,234,66.42962
-241.445191,249,66.535809
-50.1,1,66.536542
-54.654074,6,66.539169
-50.4,3,66.541921
-51.763932,7,66.54515
-51.5,3,66.546715
-57.849876,17,66.553726
-59.733981,16,66.561948
-66.245361,26,66.572682
-50.1,1,66.573373
-75.1,19,66.581935
-56.061279,32,66.597449
-53.9,8,66.600848
-52.31044,4,66.602729
-62.086786,19,66.610578
-58.1,14,66.617442
-50.8,2,66.618533
-53.436068,4,66.620428
-52.555728,3,66.621975
-53.2,4,66.625215
-54.624086,12,66.630601
-50.1,1,66.631393
-87.693339,43,66.649464
-50.1,1,66.651421
-51.5,3,66.652989
-50.1,1,66.653722
-53.647782,6,66.656305
-240.903124,239,67.765097
-61.439223,13,67.770738
-54.869281,9,67.774736
-52.252559,4,67.776712
-51.8,2,67.779724
-52.336106,4,67.781705
-48.95373,2,67.782813
-51.545175,3,67.78436
-50.8,2,67.786502
-50.1,1,67.787239
-50.8,2,67.788342
-50.8,2,67.789643
-62.8,18,67.798244
-52.735793,6,67.801183
-50.1,1,67.801934
-54.814437,6,67.804636
-51.5,3,67.807113
-51.8,2,67.808242
-232.357578,241,67.910835
-52.5,3,67.912893
-58.749876,9,67.918874
-53.728392,9,67.922588
-232.489535,225,68.019874
-51.543769,3,68.021377
-55.270361,7,68.026354
-50.8,2,68.027484
-49.052624,2,68.028574
-49.28999,2,68.029686
-50.1,1,68.031536
-50.8,2,68.032642
-50.8,2,68.03392
-52.5,3,68.035466
-62.062278,17,68.043735
-73.524086,30,68.056505
-51.549876,3,68.058118
-50.8,2,68.059177
-52.244108,4,68.062574
-50.8,2,68.063756
-50.1,1,68.064478
-50.1,1,68.065181
-52.868653,8,68.069838
-51.5,3,68.071568
