#{"t_start": 1764239192.7362602, "env_id": "CityDrone-v0"}
r,l,t
-29.079639,11,54.429349
-36.664336,8,54.446726
514.185281,6,54.459354
-21.746491,11,54.481555
-45.903789,3,54.493928
-50.05,1,54.495497
513.235281,5,54.504327
-25.734879,12,54.526719
-45.74257,3,54.530462
525.992423,10,54.553033
-46.686135,3,54.560887
-24.664264,12,54.586627
-44.826192,3,54.595636
-46.938897,3,54.599788
-50.05,1,54.60417
533.7,16,54.635179
-35.661807,11,54.658026
-26.689195,15,54.686302
-47.657577,3,54.693208
-27.118794,10,54.709968
502.95,1,54.71162
518.815525,7,54.722254
-28.08932,9,54.73799
-25.160911,12,54.758314
-29.642752,11,54.785151
-47.287104,3,54.789287
528.89126,14,54.820936
521.416408,10,54.841801
533.7,16,54.87226
-23.680119,12,54.897206
-28.036889,19,54.931086
523.922205,10,54.950583
-19.446491,15,54.978045
-24.566811,13,55.002274
526.070499,11,55.019959
527.61077,10,55.037002
-46.047581,8,55.051643
-50.05,1,55.053086
534.366092,16,55.080062
-50.05,1,55.081555
522.366408,11,55.103545
-45.698928,3,55.10706
520.249111,8,55.12185
-44.15,3,55.125378
-22.261456,13,55.148381
-47.500889,3,55.154703
-25.037503,13,55.18003
-50.05,1,55.181492
-50.05,1,55.185809
-45.825445,3,55.189367
526.070499,11,55.207633
-26.153028,12,55.236644
-29.800889,9,55.254225
-22.719387,12,55.274787
514.644272,6,55.284702
520.65,7,55.301011
-28.587053,12,55.324102
518.115525,11,55.349341
-50.05,1,55.351576
-32.927031,9,55.379356
-47.205728,3,55.391384
-47.205728,3,55.398795
516.65,7,55.42063
534.71068,13,55.455472
516.65,7,55.473023
510.357248,21,55.523408
-46.938897,3,55.53255
539.366092,16,55.56866
530.549751,11,55.592251
-26.539195,12,55.614914
517.7,6,55.63255
527.388544,10,55.659205
520.242136,8,55.675474
-45.655863,3,55.684388
530.622205,36,55.756379
525.584271,134,56.027585
514.75,5,56.03718
-36.115381,9,56.052605
505.9,2,56.055097
525.531546,14,56.081822
-50.05,1,56.083283
517.42033,7,56.096345
522.616408,16,56.128444
528.17681,18,56.157031
525.6,8,56.175257
532.94126,13,56.196317
-47.500889,3,56.202751
-17.690072,15,56.229247
-47.500889,3,56.23558
536.103509,14,56.256692
509.856854,6,56.735051
513.05,9,56.750327
524.731546,10,56.770278
-21.23932,12,56.796195
526.792423,14,56.825697
-58.049751,39,56.929581
-29.957577,9,56.965375
-23.389708,13,57.009184
-25.80101,12,57.041852
502.95,1,57.043319
-47.500889,3,57.051605
551.01068,87,57.202716
531.717962,23,57.24288
-23.065155,13,57.26613
-22.515155,12,57.28943
-29.867863,12,57.30857
528.739089,14,57.33326
-49.65,3,57.339626
-34.491326,9,57.355742
525.531546,14,57.378273
-47.657577,3,57.385854
-27.186889,12,57.405701
-50.05,1,57.409993
518.815525,7,57.421458
521.756248,11,57.439863
526.470499,13,57.466141
-26.926391,12,57.488664
-25.80101,12,57.510369
-30.436005,12,57.529317
517.42033,7,57.540086
533.3,14,57.566662
-47.205728,3,57.573482
-26.539195,12,57.593023
-46.493146,3,57.602778
-19.259278,17,57.633721
-50.05,1,57.635233
-26.767657,11,57.656716
529.254651,19,57.689217
521.356248,9,57.705396
514.75,5,57.713981
523.922205,10,57.73691
-29.394622,9,57.754447
-50.05,1,57.756114
510.124555,4,57.765972
524.731546,10,57.78504
-45.335749,3,57.792508
520.249111,8,57.806185
-50.6,2,57.813644
-50.05,1,57.816174
-46.059278,3,57.821596
-37.157864,6,57.843687
509.574555,5,57.85788
-45.130283,5,57.87443
532.047716,13,57.919114
533.89126,14,57.956732
-24.260911,14,57.989691
-47.500889,3,57.994735
-17.690072,15,58.031744
-25.987503,12,58.057028
-37.134475,6,58.067934
530.789089,13,58.095811
-19.752284,19,58.12626
-30.796211,81,58.279794
525.09126,10,58.302217
523.922205,10,58.318945
502.95,1,58.320435
533.3,14,58.346409
-401.488639,94,58.523497
-24.738111,12,58.547398
534.453509,17,58.581297
531.217962,13,58.605658
-17.840072,18,58.640423
-45.668757,3,58.651763
529.5,10,58.67108
-49.8,6,58.681744
523.003509,16,58.708001
-29.867863,12,58.730378
-50.05,1,58.731855
-47.500889,3,58.738587
529.688544,14,58.805207
-50.05,1,58.810534
515.348039,7,58.823432
505.9,2,58.826165
519.261904,8,58.841768
502.95,1,58.843458
-37.247059,9,58.868288
528.024515,22,58.920166
530.373666,12,58.961174
526.609928,19,59.019937
528.604651,12,59.044197
-35.34681,9,59.066666
523.209928,17,59.100543
519.956248,17,59.130835
519.661904,10,59.148494
-50.05,1,59.149957
-38.159278,5,59.158691
530.549751,11,59.180371
-34.43,12,59.199432
-38.626436,8,59.214646
530.549751,11,59.232272
530.789089,13,59.254961
-50.05,1,59.256397
-24.83932,14,59.28288
-27.186889,12,59.30304
