#{"t_start": 1764137361.604599, "env_id": "CityDrone-v0"}
r,l,t
-177.148064,66,222.995118
-49.951936,19,223.01489
-46.301902,4,223.019308
-125.054824,198,224.184559
-78.579525,196,224.402593
-187.209042,213,224.616334
-71.408945,37,224.653934
-72.564488,175,224.82835
-55.597347,15,224.843602
-80.011464,177,225.024212
-69.206624,108,225.13312
-121.2,191,225.324061
-74.911513,168,225.512768
-139.499567,200,225.713322
-43.976894,6,225.719798
-117.980456,193,225.922245
-56.214214,25,225.947733
-83.44949,184,226.133045
-72.504017,171,227.254012
-296.864219,202,227.476485
-80.065,186,227.662203
-45.749964,9,227.671532
-43.196569,23,227.694936
-71.262089,129,227.82311
-89.462278,63,227.887911
-89.685165,32,227.920158
-64.668075,132,228.054272
-60.796876,103,228.15813
-127.662278,197,228.371604
-161.348317,195,228.569228
-77.388897,186,228.760607
-76.528932,170,228.932456
-136.025707,183,229.120201
-142.736068,201,229.32033
-88.728427,192,230.490234
-150.060523,203,230.694928
-70.275815,114,230.811779
-80.990416,23,230.835455
-72.645218,192,231.032124
-75.928932,148,231.17976
-73.514214,159,231.338583
-71.916625,143,231.498517
-43.336085,31,231.52998
-45.593246,5,231.535345
-138.21966,198,231.732597
-45.73029,5,231.737984
-144.421854,196,231.932031
-83.6,174,232.106648
-62.985165,10,232.116886
-71.834268,183,232.301247
-124.437742,196,233.478514
-198.11989,202,233.680747
-144.594449,203,233.905988
-328.716897,212,234.140374
-96.829049,24,234.165047
-77.516954,193,234.357692
-65.672029,142,234.517419
-86.462278,190,234.707272
-76.016857,195,234.90234
-120.864239,197,235.099578
-89.362341,163,235.264185
-44.762818,7,235.271492
-180.436068,202,235.676264
-47.41033,8,235.685355
-88.992359,161,237.027673
-46.543651,6,237.035359
-63.334529,12,237.047914
-46.837742,4,237.052307
-68.740187,169,237.225725
-97.928932,178,237.403123
-122.9,189,237.592858
-60.787605,81,237.674014
-55.377354,20,237.694266
-45.205116,7,237.701585
-72.905551,175,237.893606
-42.0495,20,237.916189
